team_name,game_date,season,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,name,minute
Golden State Warriors,3/18/17,2016,3,7,7,shot_no,Jump Shot,3PT Field Goal,25,Milwaukee Bucks,191,164,Thompson,29
Golden State Warriors,3/24/17,2016,4,9,32,shot_no,Jump Shot,2PT Field Goal,13,Sacramento Kings,-47,124,Thompson,39
Golden State Warriors,3/24/17,2016,3,8,47,shot_no,Jump Shot,2PT Field Goal,22,Sacramento Kings,197,115,Thompson,28
Golden State Warriors,3/24/17,2016,3,11,43,shot_no,Jump Shot,2PT Field Goal,19,Sacramento Kings,89,178,Thompson,25
Golden State Warriors,3/24/17,2016,1,5,9,shot_no,Jump Shot,3PT Field Goal,27,Sacramento Kings,-7,277,Thompson,7
Golden State Warriors,3/24/17,2016,2,1,19,shot_no,Jump Shot,3PT Field Goal,26,Sacramento Kings,194,178,Thompson,23
Golden State Warriors,3/24/17,2016,3,6,53,shot_no,Jump Shot,3PT Field Goal,24,Sacramento Kings,177,175,Thompson,30
Golden State Warriors,3/24/17,2016,2,8,7,shot_no,Jump Shot,3PT Field Goal,24,Sacramento Kings,-149,199,Thompson,16
Golden State Warriors,3/24/17,2016,4,11,15,shot_no,Jump Shot,2PT Field Goal,13,Sacramento Kings,-61,115,Thompson,37
Golden State Warriors,3/24/17,2016,3,8,1,shot_no,Jump Shot,2PT Field Goal,4,Sacramento Kings,-14,38,Thompson,28
Golden State Warriors,3/24/17,2016,2,11,4,shot_no,Jump Shot,2PT Field Goal,17,Sacramento Kings,102,146,Thompson,13
Golden State Warriors,3/31/17,2016,4,10,16,shot_yes,Jump Shot,3PT Field Goal,23,Houston Rockets,-232,56,Thompson,38
Golden State Warriors,3/31/17,2016,4,8,47,shot_no,Jump Shot,3PT Field Goal,30,Houston Rockets,-74,296,Thompson,40
Golden State Warriors,3/31/17,2016,1,0,4,shot_no,Jump Shot,3PT Field Goal,25,Houston Rockets,145,208,Thompson,12
Golden State Warriors,3/31/17,2016,1,6,43,shot_no,Jump Shot,3PT Field Goal,26,Houston Rockets,81,257,Thompson,6
Golden State Warriors,3/31/17,2016,2,6,0,shot_no,Jump Shot,2PT Field Goal,11,Houston Rockets,97,70,Thompson,18
Golden State Warriors,3/31/17,2016,1,9,11,shot_no,Jump Shot,3PT Field Goal,24,Houston Rockets,-240,-11,Thompson,3
Golden State Warriors,3/31/17,2016,2,10,55,shot_no,Jump Shot,2PT Field Goal,18,Houston Rockets,110,154,Thompson,14
Golden State Warriors,3/31/17,2016,3,9,59,shot_yes,Jump Shot,3PT Field Goal,25,Houston Rockets,141,210,Thompson,27
Golden State Warriors,12/17/16,2016,1,3,53,shot_no,Jump Shot,3PT Field Goal,26,Portland Trail Blazers,94,247,Thompson,9
Golden State Warriors,12/17/16,2016,3,8,13,shot_yes,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,215,129,Thompson,28
Golden State Warriors,11/19/16,2016,1,0,6,shot_no,Jump Shot,2PT Field Goal,16,Milwaukee Bucks,-168,0,Thompson,12
Golden State Warriors,11/19/16,2016,3,10,25,shot_no,Jump Shot,3PT Field Goal,29,Milwaukee Bucks,-207,210,Thompson,26
Golden State Warriors,11/19/16,2016,3,0,17,shot_yes,Jump Shot,2PT Field Goal,12,Milwaukee Bucks,120,-15,Thompson,36
Golden State Warriors,11/19/16,2016,1,9,52,shot_no,Jump Shot,2PT Field Goal,13,Milwaukee Bucks,133,-26,Thompson,3
Golden State Warriors,11/19/16,2016,3,5,10,shot_yes,Jump Shot,3PT Field Goal,25,Milwaukee Bucks,-230,115,Thompson,31
Golden State Warriors,11/19/16,2016,2,2,58,shot_no,Jump Shot,3PT Field Goal,25,Milwaukee Bucks,220,131,Thompson,22
Golden State Warriors,11/19/16,2016,3,9,47,shot_yes,Jump Shot,3PT Field Goal,26,Milwaukee Bucks,130,234,Thompson,27
Golden State Warriors,11/19/16,2016,4,8,10,shot_yes,Jump Shot,3PT Field Goal,24,Milwaukee Bucks,207,139,Thompson,40
Golden State Warriors,11/19/16,2016,1,0,2,shot_no,Jump Shot,3PT Field Goal,25,Milwaukee Bucks,197,154,Thompson,12
Golden State Warriors,11/19/16,2016,2,9,58,shot_no,Jump Shot,2PT Field Goal,20,Milwaukee Bucks,-135,149,Thompson,15
Golden State Warriors,11/19/16,2016,3,6,18,shot_no,Jump Shot,3PT Field Goal,25,Milwaukee Bucks,101,237,Thompson,30
Golden State Warriors,11/19/16,2016,1,9,7,shot_no,Jump Shot,3PT Field Goal,24,Milwaukee Bucks,245,-1,Thompson,3
Golden State Warriors,11/19/16,2016,3,7,11,shot_yes,Jump Shot,3PT Field Goal,25,Milwaukee Bucks,133,223,Thompson,29
Golden State Warriors,11/19/16,2016,3,11,24,shot_yes,Jump Shot,3PT Field Goal,26,Milwaukee Bucks,96,242,Thompson,25
Golden State Warriors,1/16/17,2016,4,8,42,shot_no,Jump Shot,2PT Field Goal,14,Cleveland Cavaliers,9,149,Thompson,40
Golden State Warriors,1/16/17,2016,4,6,39,shot_yes,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,112,234,Thompson,42
Golden State Warriors,1/16/17,2016,1,9,20,shot_no,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,-191,183,Thompson,3
Golden State Warriors,1/16/17,2016,2,3,31,shot_yes,Jump Shot,3PT Field Goal,22,Cleveland Cavaliers,-227,36,Thompson,21
Golden State Warriors,1/16/17,2016,1,7,20,shot_no,Jump Shot,2PT Field Goal,10,Cleveland Cavaliers,69,82,Thompson,5
Golden State Warriors,1/16/17,2016,1,6,28,shot_yes,Jump Shot,2PT Field Goal,17,Cleveland Cavaliers,128,126,Thompson,6
Golden State Warriors,1/16/17,2016,3,11,8,shot_yes,Jump Shot,3PT Field Goal,22,Cleveland Cavaliers,227,11,Thompson,25
Golden State Warriors,1/16/17,2016,3,10,4,shot_no,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,-237,56,Thompson,26
Golden State Warriors,1/25/17,2016,2,6,5,shot_no,Jump Shot,2PT Field Goal,14,Charlotte Hornets,-99,111,Thompson,18
Golden State Warriors,1/6/17,2016,3,6,2,shot_no,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,220,129,Thompson,30
Golden State Warriors,1/6/17,2016,1,8,6,shot_no,Jump Shot,2PT Field Goal,5,Memphis Grizzlies,1,51,Thompson,4
Golden State Warriors,1/6/17,2016,1,8,2,shot_yes,Jump Shot,2PT Field Goal,3,Memphis Grizzlies,-19,31,Thompson,4
Golden State Warriors,1/6/17,2016,1,11,15,shot_no,Jump Shot,2PT Field Goal,3,Memphis Grizzlies,27,28,Thompson,1
Golden State Warriors,1/25/17,2016,4,9,1,shot_no,Jump Shot,3PT Field Goal,24,Charlotte Hornets,63,232,Thompson,39
Golden State Warriors,1/25/17,2016,1,11,41,shot_no,Jump Shot,3PT Field Goal,24,Charlotte Hornets,164,183,Thompson,1
Golden State Warriors,1/25/17,2016,3,5,49,shot_yes,Jump Shot,3PT Field Goal,25,Charlotte Hornets,-205,146,Thompson,31
Golden State Warriors,1/25/17,2016,2,7,20,shot_no,Jump Shot,2PT Field Goal,19,Charlotte Hornets,-138,141,Thompson,17
Golden State Warriors,1/25/17,2016,2,8,50,shot_no,Jump Shot,3PT Field Goal,24,Charlotte Hornets,87,229,Thompson,16
Golden State Warriors,1/25/17,2016,3,10,37,shot_no,Jump Shot,3PT Field Goal,25,Charlotte Hornets,-173,183,Thompson,26
Golden State Warriors,1/25/17,2016,2,8,37,shot_yes,Jump Shot,3PT Field Goal,23,Charlotte Hornets,238,3,Thompson,16
Golden State Warriors,1/25/17,2016,1,9,16,shot_no,Jump Shot,2PT Field Goal,19,Charlotte Hornets,-70,183,Thompson,3
Golden State Warriors,1/25/17,2016,2,6,59,shot_no,Jump Shot,3PT Field Goal,22,Charlotte Hornets,227,26,Thompson,18
Golden State Warriors,3/14/17,2016,2,6,24,shot_no,Jump Shot,2PT Field Goal,15,Philadelphia 76ers,-30,151,Thompson,18
Golden State Warriors,3/14/17,2016,3,6,10,shot_no,Jump Shot,2PT Field Goal,7,Philadelphia 76ers,20,70,Thompson,30
Golden State Warriors,3/14/17,2016,2,7,14,shot_yes,Jump Shot,2PT Field Goal,12,Philadelphia 76ers,87,85,Thompson,17
Golden State Warriors,3/14/17,2016,2,0,6,shot_no,Jump Shot,2PT Field Goal,16,Philadelphia 76ers,107,124,Thompson,24
Golden State Warriors,3/14/17,2016,3,2,5,shot_no,Jump Shot,2PT Field Goal,18,Philadelphia 76ers,153,101,Thompson,34
Golden State Warriors,3/14/17,2016,2,1,30,shot_no,Jump Shot,2PT Field Goal,13,Philadelphia 76ers,-127,36,Thompson,23
Golden State Warriors,3/14/17,2016,1,6,13,shot_yes,Jump Shot,3PT Field Goal,24,Philadelphia 76ers,210,129,Thompson,6
Golden State Warriors,3/14/17,2016,3,5,5,shot_no,Jump Shot,3PT Field Goal,25,Philadelphia 76ers,195,169,Thompson,31
Golden State Warriors,3/14/17,2016,1,11,8,shot_no,Jump Shot,3PT Field Goal,24,Philadelphia 76ers,238,57,Thompson,1
Golden State Warriors,3/14/17,2016,2,9,30,shot_no,Jump Shot,2PT Field Goal,17,Philadelphia 76ers,-97,149,Thompson,15
Golden State Warriors,4/4/17,2016,3,4,11,shot_yes,Jump Shot,3PT Field Goal,32,Minnesota Timberwolves,181,272,Thompson,32
Golden State Warriors,4/4/17,2016,1,5,30,shot_no,Jump Shot,3PT Field Goal,25,Minnesota Timberwolves,-20,254,Thompson,7
Golden State Warriors,4/4/17,2016,1,10,57,shot_no,Jump Shot,3PT Field Goal,23,Minnesota Timberwolves,-35,237,Thompson,2
Golden State Warriors,4/4/17,2016,1,11,23,shot_yes,Jump Shot,3PT Field Goal,23,Minnesota Timberwolves,230,16,Thompson,1
Golden State Warriors,4/4/17,2016,2,8,5,shot_no,Jump Shot,3PT Field Goal,23,Minnesota Timberwolves,-233,16,Thompson,16
Golden State Warriors,4/4/17,2016,4,10,40,shot_no,Jump Shot,3PT Field Goal,26,Minnesota Timberwolves,143,223,Thompson,38
Golden State Warriors,4/4/17,2016,3,10,10,shot_no,Jump Shot,2PT Field Goal,11,Minnesota Timberwolves,117,26,Thompson,26
Golden State Warriors,4/4/17,2016,4,10,33,shot_no,Jump Shot,2PT Field Goal,3,Minnesota Timberwolves,28,23,Thompson,38
Golden State Warriors,4/4/17,2016,4,5,47,shot_no,Jump Shot,3PT Field Goal,23,Minnesota Timberwolves,-235,-5,Thompson,43
Golden State Warriors,4/4/17,2016,3,9,11,shot_no,Jump Shot,3PT Field Goal,25,Minnesota Timberwolves,112,228,Thompson,27
Golden State Warriors,12/11/16,2016,4,6,15,shot_no,Jump Shot,3PT Field Goal,25,Minnesota Timberwolves,123,228,Thompson,42
Golden State Warriors,12/11/16,2016,4,7,42,shot_yes,Jump Shot,2PT Field Goal,13,Minnesota Timberwolves,-65,120,Thompson,41
Golden State Warriors,11/13/16,2016,1,5,6,shot_no,Jump Shot,3PT Field Goal,24,Phoenix Suns,225,106,Thompson,7
Golden State Warriors,11/13/16,2016,3,6,0,shot_no,Jump Shot,2PT Field Goal,12,Phoenix Suns,97,75,Thompson,30
Golden State Warriors,11/13/16,2016,1,10,27,shot_no,Jump Shot,3PT Field Goal,24,Phoenix Suns,222,105,Thompson,2
Golden State Warriors,11/13/16,2016,4,3,33,shot_no,Jump Shot,3PT Field Goal,25,Phoenix Suns,182,174,Thompson,45
Golden State Warriors,12/11/16,2016,1,10,30,shot_yes,Jump Shot,3PT Field Goal,24,Minnesota Timberwolves,68,232,Thompson,2
Golden State Warriors,12/11/16,2016,4,0,49,shot_yes,Jump Shot,2PT Field Goal,20,Minnesota Timberwolves,209,16,Thompson,48
Golden State Warriors,12/11/16,2016,1,9,13,shot_no,Jump Shot,2PT Field Goal,5,Minnesota Timberwolves,-47,26,Thompson,3
Golden State Warriors,12/11/16,2016,1,0,1,shot_no,Jump Shot,3PT Field Goal,24,Minnesota Timberwolves,22,244,Thompson,12
Golden State Warriors,12/11/16,2016,1,9,56,shot_yes,Jump Shot,3PT Field Goal,24,Minnesota Timberwolves,50,242,Thompson,3
Golden State Warriors,12/11/16,2016,3,10,50,shot_no,Jump Shot,3PT Field Goal,25,Minnesota Timberwolves,159,203,Thompson,26
Golden State Warriors,12/11/16,2016,2,1,2,shot_no,Jump Shot,3PT Field Goal,25,Minnesota Timberwolves,-63,244,Thompson,23
Golden State Warriors,12/11/16,2016,1,6,20,shot_no,Jump Shot,3PT Field Goal,23,Minnesota Timberwolves,235,21,Thompson,6
Golden State Warriors,12/11/16,2016,4,6,58,shot_yes,Jump Shot,3PT Field Goal,23,Minnesota Timberwolves,222,70,Thompson,42
Golden State Warriors,12/11/16,2016,4,1,19,shot_no,Jump Shot,3PT Field Goal,23,Minnesota Timberwolves,218,100,Thompson,47
Golden State Warriors,12/11/16,2016,2,6,55,shot_no,Jump Shot,3PT Field Goal,25,Minnesota Timberwolves,-176,178,Thompson,18
Golden State Warriors,12/11/16,2016,4,10,46,shot_yes,Jump Shot,3PT Field Goal,24,Minnesota Timberwolves,210,126,Thompson,38
Golden State Warriors,12/11/16,2016,4,7,45,shot_no,Jump Shot,2PT Field Goal,16,Minnesota Timberwolves,-29,159,Thompson,41
Golden State Warriors,12/11/16,2016,2,7,12,shot_no,Jump Shot,3PT Field Goal,24,Minnesota Timberwolves,40,237,Thompson,17
Golden State Warriors,12/5/16,2016,2,4,59,shot_no,Jump Shot,3PT Field Goal,28,Indiana Pacers,-109,267,Thompson,20
Golden State Warriors,10/25/16,2016,2,2,23,shot_no,Jump Shot,3PT Field Goal,23,San Antonio Spurs,230,43,Thompson,22
Golden State Warriors,10/25/16,2016,4,9,56,shot_no,Jump Shot,3PT Field Goal,25,San Antonio Spurs,-1,252,Thompson,39
Golden State Warriors,10/25/16,2016,3,9,26,shot_yes,Jump Shot,2PT Field Goal,4,San Antonio Spurs,22,38,Thompson,27
Golden State Warriors,10/25/16,2016,3,8,31,shot_no,Jump Shot,3PT Field Goal,26,San Antonio Spurs,-199,169,Thompson,28
Golden State Warriors,10/25/16,2016,1,5,23,shot_no,Jump Shot,3PT Field Goal,23,San Antonio Spurs,-230,-5,Thompson,7
Golden State Warriors,11/21/16,2016,1,8,46,shot_no,Jump Shot,3PT Field Goal,25,Indiana Pacers,200,154,Thompson,4
Golden State Warriors,2/1/17,2016,3,9,49,shot_no,Jump Shot,2PT Field Goal,13,Charlotte Hornets,132,16,Thompson,27
Golden State Warriors,12/30/16,2016,4,0,54,shot_no,Jump Shot,3PT Field Goal,27,Dallas Mavericks,125,247,Thompson,48
Golden State Warriors,12/30/16,2016,4,0,19,shot_no,Jump Shot,3PT Field Goal,26,Dallas Mavericks,204,169,Thompson,48
Golden State Warriors,12/1/16,2016,4,9,47,shot_no,Jump Shot,2PT Field Goal,14,Houston Rockets,146,16,Thompson,39
Golden State Warriors,12/5/16,2016,2,5,32,shot_no,Jump Shot,3PT Field Goal,24,Indiana Pacers,-240,46,Thompson,19
Golden State Warriors,11/1/16,2016,2,8,30,shot_no,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,145,208,Thompson,16
Golden State Warriors,11/1/16,2016,2,9,56,shot_no,Jump Shot,3PT Field Goal,27,Portland Trail Blazers,-183,200,Thompson,15
Golden State Warriors,12/5/16,2016,2,1,50,shot_no,Jump Shot,3PT Field Goal,23,Indiana Pacers,232,51,Thompson,23
Golden State Warriors,12/5/16,2016,1,4,25,shot_no,Jump Shot,2PT Field Goal,16,Indiana Pacers,22,159,Thompson,8
Golden State Warriors,12/5/16,2016,1,4,21,shot_no,Jump Shot,3PT Field Goal,25,Indiana Pacers,64,249,Thompson,8
Golden State Warriors,12/5/16,2016,1,7,5,shot_no,Jump Shot,2PT Field Goal,17,Indiana Pacers,105,136,Thompson,5
Golden State Warriors,12/5/16,2016,1,10,38,shot_yes,Jump Shot,3PT Field Goal,24,Indiana Pacers,-181,170,Thompson,2
Golden State Warriors,12/5/16,2016,3,10,37,shot_no,Jump Shot,2PT Field Goal,3,Indiana Pacers,-12,31,Thompson,26
Golden State Warriors,12/5/16,2016,1,8,18,shot_yes,Jump Shot,2PT Field Goal,20,Indiana Pacers,205,21,Thompson,4
Golden State Warriors,12/5/16,2016,3,6,4,shot_no,Jump Shot,3PT Field Goal,26,Indiana Pacers,-192,178,Thompson,30
Golden State Warriors,12/5/16,2016,3,7,43,shot_no,Jump Shot,3PT Field Goal,23,Indiana Pacers,-230,43,Thompson,29
Golden State Warriors,12/1/16,2016,2,1,42,shot_no,Jump Shot,3PT Field Goal,26,Houston Rockets,-7,269,Thompson,23
Golden State Warriors,11/1/16,2016,3,10,33,shot_no,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,181,174,Thompson,26
Golden State Warriors,11/1/16,2016,2,7,37,shot_yes,Jump Shot,2PT Field Goal,19,Portland Trail Blazers,-115,159,Thompson,17
Golden State Warriors,3/5/17,2016,3,9,4,shot_no,Jump Shot,2PT Field Goal,17,New York Knicks,146,101,Thompson,27
Golden State Warriors,3/5/17,2016,2,2,21,shot_no,Jump Shot,3PT Field Goal,24,New York Knicks,207,129,Thompson,22
Golden State Warriors,11/1/16,2016,2,4,16,shot_no,Jump Shot,3PT Field Goal,26,Portland Trail Blazers,184,195,Thompson,20
Golden State Warriors,12/30/16,2016,3,4,28,shot_yes,Jump Shot,3PT Field Goal,25,Dallas Mavericks,197,164,Thompson,32
Golden State Warriors,1/18/17,2016,4,10,50,shot_no,Jump Shot,2PT Field Goal,20,Oklahoma City Thunder,200,26,Thompson,38
Golden State Warriors,11/1/16,2016,4,6,54,shot_no,Jump Shot,3PT Field Goal,24,Portland Trail Blazers,125,210,Thompson,42
Golden State Warriors,11/1/16,2016,2,2,16,shot_no,Jump Shot,3PT Field Goal,23,Portland Trail Blazers,230,18,Thompson,22
Golden State Warriors,11/1/16,2016,4,4,47,shot_no,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,78,242,Thompson,44
Golden State Warriors,2/25/17,2016,3,7,46,shot_no,Jump Shot,2PT Field Goal,15,Brooklyn Nets,-145,61,Thompson,29
Golden State Warriors,2/25/17,2016,1,8,18,shot_yes,Jump Shot,3PT Field Goal,25,Brooklyn Nets,-142,208,Thompson,4
Golden State Warriors,2/25/17,2016,1,6,52,shot_no,Jump Shot,2PT Field Goal,19,Brooklyn Nets,-150,121,Thompson,6
Golden State Warriors,2/25/17,2016,3,5,9,shot_no,Jump Shot,3PT Field Goal,26,Brooklyn Nets,169,198,Thompson,31
Golden State Warriors,2/27/17,2016,2,9,30,shot_yes,Layup Shot,2PT Field Goal,1,Philadelphia 76ers,-17,-6,Thompson,15
Golden State Warriors,11/1/16,2016,2,2,39,shot_no,Layup Shot,2PT Field Goal,1,Portland Trail Blazers,-12,2,Thompson,22
Golden State Warriors,12/23/16,2016,3,11,46,shot_no,Layup Shot,2PT Field Goal,1,Detroit Pistons,10,0,Thompson,25
Golden State Warriors,3/28/17,2016,2,9,42,shot_yes,Layup Shot,2PT Field Goal,1,Houston Rockets,12,-1,Thompson,15
Golden State Warriors,2/2/17,2016,1,1,13,shot_yes,Layup Shot,2PT Field Goal,2,Los Angeles Clippers,24,11,Thompson,11
Golden State Warriors,3/31/17,2016,3,11,4,shot_yes,Layup Shot,2PT Field Goal,1,Houston Rockets,12,8,Thompson,25
Golden State Warriors,12/5/16,2016,3,3,1,shot_no,Layup Shot,2PT Field Goal,1,Indiana Pacers,9,16,Thompson,33
Golden State Warriors,11/4/16,2016,2,1,19,shot_no,Layup Shot,2PT Field Goal,0,Los Angeles Lakers,-5,1,Thompson,23
Golden State Warriors,2/4/17,2016,4,8,5,shot_no,Layup Shot,2PT Field Goal,1,Sacramento Kings,-17,7,Thompson,40
Golden State Warriors,1/2/17,2016,3,6,23,shot_no,Layup Shot,2PT Field Goal,2,Denver Nuggets,10,21,Thompson,30
Golden State Warriors,2/28/17,2016,4,10,59,shot_no,Layup Shot,2PT Field Goal,2,Washington Wizards,-22,2,Thompson,38
Golden State Warriors,1/2/17,2016,4,11,44,shot_yes,Layup Shot,2PT Field Goal,0,Denver Nuggets,3,-1,Thompson,37
Golden State Warriors,2/8/17,2016,4,5,31,shot_no,Layup Shot,2PT Field Goal,2,Chicago Bulls,19,16,Thompson,43
Golden State Warriors,3/31/17,2016,2,1,21,shot_yes,Layup Shot,2PT Field Goal,2,Houston Rockets,-6,26,Thompson,23
Golden State Warriors,3/5/17,2016,2,6,33,shot_no,Layup Shot,2PT Field Goal,1,New York Knicks,-11,11,Thompson,18
Golden State Warriors,12/17/16,2016,3,11,15,shot_no,Layup Shot,2PT Field Goal,2,Portland Trail Blazers,0,28,Thompson,25
Golden State Warriors,12/13/16,2016,3,10,8,shot_no,Layup Shot,2PT Field Goal,2,New Orleans Pelicans,-19,11,Thompson,26
Golden State Warriors,3/5/17,2016,3,5,18,shot_yes,Layup Shot,2PT Field Goal,2,New York Knicks,24,-10,Thompson,31
Golden State Warriors,3/31/17,2016,3,4,56,shot_no,Layup Shot,2PT Field Goal,1,Houston Rockets,-2,13,Thompson,32
Golden State Warriors,4/4/17,2016,2,11,43,shot_no,Layup Shot,2PT Field Goal,1,Minnesota Timberwolves,9,7,Thompson,13
Golden State Warriors,12/13/16,2016,1,7,31,shot_no,Layup Shot,2PT Field Goal,2,New Orleans Pelicans,-17,11,Thompson,5
Golden State Warriors,3/5/17,2016,1,11,44,shot_yes,Layup Shot,2PT Field Goal,1,New York Knicks,9,-5,Thompson,1
Golden State Warriors,2/2/17,2016,1,1,18,shot_no,Layup Shot,2PT Field Goal,2,Los Angeles Clippers,27,11,Thompson,11
Golden State Warriors,3/29/17,2016,3,3,40,shot_no,Layup Shot,2PT Field Goal,1,San Antonio Spurs,-17,7,Thompson,33
Golden State Warriors,11/4/16,2016,3,10,59,shot_no,Layup Shot,2PT Field Goal,2,Los Angeles Lakers,-28,6,Thompson,26
Golden State Warriors,11/10/16,2016,3,3,48,shot_no,Layup Shot,2PT Field Goal,0,Denver Nuggets,4,7,Thompson,33
Golden State Warriors,2/28/17,2016,4,10,20,shot_yes,Layup Shot,2PT Field Goal,1,Washington Wizards,12,-1,Thompson,38
Golden State Warriors,3/18/17,2016,1,10,4,shot_no,Layup Shot,2PT Field Goal,1,Milwaukee Bucks,2,18,Thompson,2
Golden State Warriors,2/8/17,2016,3,9,9,shot_no,Layup Shot,2PT Field Goal,2,Chicago Bulls,1,26,Thompson,27
Golden State Warriors,11/26/16,2016,4,9,7,shot_yes,Layup Shot,2PT Field Goal,1,Minnesota Timberwolves,6,11,Thompson,39
Golden State Warriors,11/4/16,2016,1,10,26,shot_no,Layup Shot,2PT Field Goal,0,Los Angeles Lakers,8,3,Thompson,2
Golden State Warriors,1/18/17,2016,3,11,14,shot_no,Layup Shot,2PT Field Goal,2,Oklahoma City Thunder,-25,11,Thompson,25
Golden State Warriors,12/13/16,2016,4,10,55,shot_no,Layup Shot,2PT Field Goal,1,New Orleans Pelicans,10,7,Thompson,38
Golden State Warriors,1/8/17,2016,3,5,32,shot_yes,Layup Shot,2PT Field Goal,2,Sacramento Kings,-22,7,Thompson,31
Golden State Warriors,11/1/16,2016,2,2,36,shot_no,Layup Shot,2PT Field Goal,2,Portland Trail Blazers,-22,2,Thompson,22
Golden State Warriors,12/8/16,2016,1,5,7,shot_yes,Layup Shot,2PT Field Goal,1,Utah Jazz,2,18,Thompson,7
Golden State Warriors,11/1/16,2016,2,2,38,shot_no,Layup Shot,2PT Field Goal,0,Portland Trail Blazers,-4,0,Thompson,22
Golden State Warriors,12/1/16,2016,1,3,30,shot_no,Layup Shot,2PT Field Goal,1,Houston Rockets,4,11,Thompson,9
Golden State Warriors,10/28/16,2016,2,3,22,shot_yes,Layup Shot,2PT Field Goal,2,New Orleans Pelicans,-20,2,Thompson,21
Golden State Warriors,11/9/16,2016,2,1,7,shot_yes,Layup Shot,2PT Field Goal,2,Dallas Mavericks,4,26,Thompson,23
Golden State Warriors,3/29/17,2016,4,10,51,shot_yes,Layup Shot,2PT Field Goal,1,San Antonio Spurs,-12,0,Thompson,38
Golden State Warriors,2/10/17,2016,1,7,26,shot_yes,Layup Shot,2PT Field Goal,1,Memphis Grizzlies,15,3,Thompson,5
Golden State Warriors,1/8/17,2016,4,9,43,shot_no,Layup Shot,2PT Field Goal,4,Sacramento Kings,40,16,Thompson,39
Golden State Warriors,12/28/16,2016,4,3,40,shot_no,Layup Shot,2PT Field Goal,1,Toronto Raptors,-7,13,Thompson,45
Golden State Warriors,2/1/17,2016,4,7,48,shot_yes,Pullup Bank shot,3PT Field Goal,25,Charlotte Hornets,-201,156,Thompson,41
Golden State Warriors,11/28/16,2016,1,4,36,shot_yes,Pullup Bank shot,2PT Field Goal,12,Atlanta Hawks,-122,31,Thompson,8
Golden State Warriors,12/8/16,2016,1,7,33,shot_yes,Pullup Jump shot,2PT Field Goal,13,Utah Jazz,-53,126,Thompson,5
Golden State Warriors,12/20/16,2016,3,7,58,shot_no,Pullup Jump shot,3PT Field Goal,23,Utah Jazz,-238,8,Thompson,29
Golden State Warriors,2/23/17,2016,1,9,16,shot_yes,Pullup Jump shot,2PT Field Goal,18,Los Angeles Clippers,-140,121,Thompson,3
Golden State Warriors,3/21/17,2016,1,6,39,shot_yes,Pullup Jump shot,2PT Field Goal,13,Dallas Mavericks,9,134,Thompson,6
Golden State Warriors,3/31/17,2016,3,5,23,shot_no,Pullup Jump shot,3PT Field Goal,24,Houston Rockets,-11,249,Thompson,31
Golden State Warriors,2/23/17,2016,1,7,6,shot_no,Pullup Jump shot,2PT Field Goal,19,Los Angeles Clippers,-104,169,Thompson,5
Golden State Warriors,1/16/17,2016,4,5,42,shot_yes,Pullup Jump shot,2PT Field Goal,18,Cleveland Cavaliers,-166,87,Thompson,43
Golden State Warriors,2/2/17,2016,2,7,11,shot_no,Pullup Jump shot,2PT Field Goal,17,Los Angeles Clippers,92,146,Thompson,17
Golden State Warriors,1/16/17,2016,1,4,54,shot_no,Pullup Jump shot,3PT Field Goal,25,Cleveland Cavaliers,-219,139,Thompson,8
Golden State Warriors,11/16/16,2016,2,7,22,shot_no,Pullup Jump shot,2PT Field Goal,8,Toronto Raptors,-22,87,Thompson,17
Golden State Warriors,2/2/17,2016,1,9,10,shot_no,Pullup Jump shot,2PT Field Goal,13,Los Angeles Clippers,-30,134,Thompson,3
Golden State Warriors,1/6/17,2016,3,5,30,shot_no,Pullup Jump shot,3PT Field Goal,22,Memphis Grizzlies,228,-1,Thompson,31
Golden State Warriors,1/6/17,2016,2,0,0,shot_yes,Pullup Jump shot,3PT Field Goal,25,Memphis Grizzlies,168,195,Thompson,24
Golden State Warriors,3/2/17,2016,1,10,51,shot_no,Pullup Jump shot,2PT Field Goal,19,Chicago Bulls,-81,174,Thompson,2
Golden State Warriors,1/6/17,2016,1,3,55,shot_no,Pullup Jump shot,2PT Field Goal,11,Memphis Grizzlies,-104,38,Thompson,9
Golden State Warriors,1/6/17,2016,2,8,37,shot_no,Pullup Jump shot,2PT Field Goal,21,Memphis Grizzlies,123,178,Thompson,16
Golden State Warriors,12/10/16,2016,2,0,36,shot_yes,Pullup Jump shot,2PT Field Goal,12,Memphis Grizzlies,109,52,Thompson,24
Golden State Warriors,1/6/17,2016,1,9,48,shot_no,Pullup Jump shot,3PT Field Goal,28,Memphis Grizzlies,-215,190,Thompson,3
Golden State Warriors,3/28/17,2016,3,0,46,shot_yes,Pullup Jump shot,2PT Field Goal,18,Houston Rockets,53,180,Thompson,36
Golden State Warriors,12/15/16,2016,1,4,36,shot_yes,Pullup Jump shot,2PT Field Goal,18,New York Knicks,112,149,Thompson,8
